id,arith1,algeb1,geom1,arith2,algeb2,geom2,gender,daded,momed,homelanguage,yearsmoreeducation,mathinlife,usemath,ethnicity,yrstchexp,exptchmath,mathcredit,emphasislogic,emphasisproof,impmathsc,difftchmath,opplearngeom,opplearnmath,opplearnalg,opplearngeomrecoded,opplnalgr,opparithr,tchexpr,mathtchexpr,mathcreditr,momedr
6902012,18,43,24,15,29,31,male,Seconday,Secondary,yes,five years,strongly disagree,agree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,secondary
6902014,21,0,24,21,14,18,female,College,Secondary,yes,more than eight years,strongly disagree,agree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,secondary
6902018,NA,NA,NA,NA,NA,NA,male,Primary,Secondary,yes,five years,disagree,disagree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,secondary
6902022,11,21,19,15,7,6,female,Seconday,Secondary,yes,five to eight years,strongly disagree,unsure,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,secondary
6902026,11,14,6,7,36,25,female,Seconday,Secondary,yes,five to eight years,strongly disagree,disagree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,secondary
6902028,25,14,18,32,29,12,female,Seconday,Secondary,yes,five years,strongly disagree,agree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,secondary
7102005,39,36,18,46,21,59,female,Seconday,Secondary,yes,five years,strongly disagree,disagree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102011,57,29,24,54,21,41,female,Primary,Secondary,yes,five years,strongly disagree,agree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102013,32,21,18,68,14,29,male,Seconday,Secondary,yes,more than eight years,agree,agree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102017,68,50,35,68,64,59,male,College,Secondary,yes,more than eight years,strongly disagree,agree,african american,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102019,48,21,44,75,57,59,male,Seconday,Secondary,yes,five to eight years,agree,agree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102021,63,36,31,82,29,71,female,College,Secondary,yes,five to eight years,strongly disagree,disagree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102023,29,21,35,63,57,50,female,College,Secondary,yes,more than eight years,strongly disagree,agree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102027,22,43,19,37,29,38,female,College,Secondary,yes,five years,strongly disagree,agree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7102029,29,36,24,41,14,13,female,Seconday,Secondary,yes,five to eight years,agree,disagree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,secondary
7201002,39,50,6,64,71,24,female,College,Secondary,yes,five to eight years,strongly disagree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,secondary
7201014,44,57,44,59,57,31,male,Seconday,Secondary,yes,five to eight years,disagree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,secondary
7201022,19,14,19,30,36,13,male,College,Secondary,yes,five years,disagree,agree,native american,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,secondary
7901001,63,50,56,68,50,59,male,Seconday,Secondary,yes,five to eight years,strongly disagree,unsure,Anglo,11,9,8,average emphasis,average emphasis,somewhat aware,very easy,0.1667,0.7419,0.4688,no,below average,above average,10-20 years,5-10 years,8-14 math credits,secondary
7901003,22,14,19,44,57,31,female,NA,Secondary,usually,more than eight years,strongly disagree,unsure,Anglo,11,9,8,average emphasis,average emphasis,somewhat aware,very easy,0.1667,0.7419,0.4688,no,below average,above average,10-20 years,5-10 years,8-14 math credits,secondary
4502001,54,57,6,61,43,29,female,College,College,No,five to eight years,strongly disagree,unsure,Anglo,18,18,15,more emphasis,average emphasis,Very aware,very easy,0.1429,0.6452,0.6875,no,above average,above average,10-20 years,11-20 years,3,college
4502003,63,50,56,79,71,59,male,College,College,yes,more than eight years,disagree,agree,Anglo,18,18,15,more emphasis,average emphasis,Very aware,very easy,0.1429,0.6452,0.6875,no,above average,above average,10-20 years,11-20 years,3,college
4502007,74,57,56,86,71,65,female,College,College,yes,five to eight years,strongly disagree,disagree,Anglo,18,18,15,more emphasis,average emphasis,Very aware,very easy,0.1429,0.6452,0.6875,no,above average,above average,10-20 years,11-20 years,3,college
4502011,74,50,31,89,93,56,male,College,College,yes,more than eight years,strongly disagree,unsure,Anglo,18,18,15,more emphasis,average emphasis,Very aware,very easy,0.1429,0.6452,0.6875,no,above average,above average,10-20 years,11-20 years,3,college
4502013,26,43,38,67,71,44,female,College,College,yes,five to eight years,NA,NA,Anglo,18,18,15,more emphasis,average emphasis,Very aware,very easy,0.1429,0.6452,0.6875,no,above average,above average,10-20 years,11-20 years,3,college
4701001,75,36,35,93,64,65,male,Seconday,College,yes,five to eight years,strongly disagree,unsure,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4701003,46,29,53,68,64,41,male,College,College,yes,more than eight years,agree,disagree,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4701005,44,43,25,71,50,53,male,College,College,yes,more than eight years,strongly disagree,disagree,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4701009,50,29,53,68,71,71,male,College,College,yes,five to eight years,strongly disagree,unsure,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4701013,70,57,31,93,64,75,female,Seconday,College,yes,five to eight years,strongly disagree,agree,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4701025,68,43,47,81,79,69,male,College,College,yes,more than eight years,strongly disagree,agree,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4701027,37,43,50,64,79,71,male,College,College,yes,five to eight years,agree,agree,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4701029,79,36,29,93,93,59,female,College,College,yes,more than eight years,strongly disagree,agree,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.7143,0.9194,0.8125,below average,above average,above average,21-30 years,5-10 years,3-7 math credits,college
4702006,36,14,29,39,29,35,female,College,College,yes,more than eight years,agree,disagree,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.4524,0.9032,0.2813,below average,below average,above average,21-30 years,5-10 years,3-7 math credits,college
4702010,54,14,24,44,57,6,female,Seconday,College,yes,NA,strongly disagree,NA,Anglo,27,10,7,average emphasis,average emphasis,Very aware,fairly  easy,0.4524,0.9032,0.2813,below average,below average,above average,21-30 years,5-10 years,3-7 math credits,college
5401006,43,21,18,57,14,47,male,Seconday,College,yes,five to eight years,strongly disagree,disagree,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
5401008,29,14,41,41,64,44,female,College,College,yes,five years,agree,agree,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
5401010,44,29,25,54,36,47,female,Primary,College,yes,more than eight years,strongly disagree,agree,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
5401012,59,36,19,79,64,59,male,College,College,yes,five years,strongly disagree,disagree,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
5401014,46,36,35,54,57,47,male,College,College,yes,five to eight years,agree,disagree,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
5401016,37,29,19,46,57,53,female,College,College,yes,five to eight years,disagree,NA,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
5401020,43,29,24,25,36,35,female,College,College,yes,five to eight years,strongly disagree,unsure,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
5401022,43,29,29,44,21,38,female,College,College,yes,more than eight years,strongly disagree,unsure,Anglo,15,7,3,average emphasis,average emphasis,somewhat aware,fairly  easy,0.4762,0.629,0.625,below average,above average,above average,10-20 years,5-10 years,3-7 math credits,college
6301010,25,14,12,11,14,0,male,Seconday,College,yes,five to eight years,agree,agree,Anglo,16,1,6,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.3571,0.9677,0.5625,no,below average,above average,10-20 years,1-4 years,3-7 math credits,college
6301020,43,36,29,43,36,29,male,College,College,yes,more than eight years,unsure,disagree,Anglo,16,1,6,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.3571,0.9677,0.5625,no,below average,above average,10-20 years,1-4 years,3-7 math credits,college
6601012,NA,NA,NA,NA,NA,NA,female,College,College,yes,five to eight years,strongly disagree,unsure,Anglo,2,2,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.381,0.7419,0.6563,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,college
6902002,14,21,0,48,36,13,female,College,College,yes,five to eight years,strongly disagree,agree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,college
6902006,21,21,18,26,29,31,female,College,College,yes,five years,disagree,agree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,college
6902010,22,14,50,18,36,6,male,Seconday,College,yes,five to eight years,agree,disagree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,college
6902020,26,21,25,15,36,19,female,Seconday,College,yes,more than eight years,strongly disagree,agree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,college
6902024,21,14,18,39,36,29,male,College,College,yes,five to eight years,strongly disagree,agree,african american,9,8,10,average emphasis,average emphasis,somewhat aware,very easy,0.0714,0.7581,0.9063,no,above average,above average,1-9 years,5-10 years,8-14 math credits,college
7102001,22,14,6,37,0,38,female,College,College,yes,five to eight years,strongly disagree,agree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,college
7102003,36,29,12,75,57,53,female,College,College,yes,more than eight years,strongly disagree,agree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,college
7102009,52,14,19,70,57,56,male,Seconday,College,yes,more than eight years,strongly disagree,disagree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,college
7102015,26,43,38,39,21,18,female,College,College,yes,five years,strongly disagree,disagree,Anglo,21,13,7,average emphasis,average emphasis,somewhat aware,fairly  difficulty,0.8095,0.8065,0.1875,below average,below average,above average,21-30 years,11-20 years,3-7 math credits,college
7201004,89,43,59,89,86,76,female,College,College,yes,five to eight years,agree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201010,78,64,25,81,79,25,male,College,College,yes,five to eight years,strongly disagree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201012,36,43,35,46,29,35,male,College,College,yes,five to eight years,disagree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201020,48,29,13,59,36,19,male,College,College,yes,five to eight years,strongly disagree,unsure,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201024,29,21,6,33,36,19,male,College,College,yes,five to eight years,strongly disagree,disagree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201026,63,50,19,71,57,47,male,College,College,yes,more than eight years,strongly disagree,unsure,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201030,46,36,41,68,64,41,female,College,College,yes,more than eight years,strongly disagree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201032,36,36,6,44,36,31,male,College,College,yes,five to eight years,strongly disagree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
7201034,70,57,25,59,64,31,male,College,College,yes,more than eight years,strongly disagree,agree,Anglo,5,5,5,average emphasis,average emphasis,somewhat aware,very easy,0,0.7581,0.7813,no,above average,above average,1-9 years,5-10 years,3-7 math credits,college
6401016,48,21,50,57,36,12,female,NA,NA,NA,more than eight years,disagree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,NA
4501004,96,93,69,96,100,75,female,College,Secondary,yes,more than eight years,strongly disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,secondary
4501012,89,71,63,89,79,76,female,College,Secondary,yes,five to eight years,strongly disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,secondary
4501020,100,93,65,93,93,69,female,College,Secondary,yes,more than eight years,disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,secondary
4501026,93,93,53,86,100,71,female,College,Secondary,yes,more than eight years,strongly disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,secondary
4901002,26,21,19,19,14,13,female,Seconday,Secondary,yes,five to eight years,NA,NA,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901004,52,50,31,26,43,44,female,Seconday,Secondary,yes,five years,NA,NA,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901006,46,29,24,41,43,44,female,Seconday,Primary,usually,five years,strongly disagree,NA,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,NA
4901010,71,50,41,48,71,50,female,College,Secondary,yes,five to eight years,disagree,unsure,NA,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901012,48,64,38,21,29,35,female,Seconday,Secondary,yes,five years,strongly disagree,NA,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901014,89,50,69,64,86,59,male,Seconday,Secondary,yes,five years,strongly disagree,unsure,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901016,67,43,44,44,36,25,male,Seconday,Secondary,yes,five years,strongly disagree,agree,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901018,75,86,65,68,71,65,male,College,Primary,yes,five years,disagree,agree,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,NA
4901020,48,57,38,22,21,19,female,Seconday,Secondary,yes,five years,strongly disagree,NA,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901022,86,50,53,68,64,53,female,College,Secondary,yes,five years,disagree,disagree,native american,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901024,70,50,13,59,79,44,female,Seconday,Secondary,usually,five years,strongly disagree,NA,Latin American,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4901026,44,50,19,52,43,44,female,Primary,Secondary,yes,five years,agree,NA,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.5645,0.9375,no,above average,below average,10-20 years,11-20 years,8-14 math credits,secondary
4902001,29,14,18,18,14,24,male,College,Secondary,yes,five to eight years,strongly disagree,unsure,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.8226,0,no,below average,above average,10-20 years,11-20 years,8-14 math credits,secondary
4902007,26,36,31,7,21,6,male,Seconday,Secondary,yes,more than eight years,unsure,agree,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.8226,0,no,below average,above average,10-20 years,11-20 years,8-14 math credits,secondary
4902015,25,29,35,11,21,6,male,College,Secondary,yes,five to eight years,strongly disagree,disagree,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.8226,0,no,below average,above average,10-20 years,11-20 years,8-14 math credits,secondary
4902019,36,29,24,37,29,25,male,Seconday,Secondary,yes,more than eight years,strongly disagree,agree,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.8226,0,no,below average,above average,10-20 years,11-20 years,8-14 math credits,secondary
6401002,32,50,35,64,57,59,male,Seconday,Secondary,yes,more than eight years,strongly disagree,unsure,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6401004,33,43,31,30,7,44,male,Seconday,Secondary,yes,five to eight years,unsure,unsure,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6401008,14,7,29,26,43,6,female,Seconday,Secondary,yes,five years,strongly disagree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6401012,39,36,12,44,0,25,male,College,Secondary,yes,five to eight years,agree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6401018,NA,NA,NA,NA,NA,NA,male,College,Secondary,sometimes,five years,disagree,disagree,Mexican American,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6401020,19,14,31,25,43,18,female,Primary,Secondary,No,five to eight years,strongly disagree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6401022,15,29,13,18,7,6,male,Seconday,Secondary,yes,five years,strongly disagree,agree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6402006,50,50,12,30,21,25,male,Seconday,Secondary,yes,five to eight years,disagree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,very  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6402014,29,0,18,36,36,18,male,Seconday,Secondary,yes,five years,disagree,agree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,very  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
6402016,74,64,75,70,64,88,male,Seconday,Secondary,usually,five to eight years,disagree,disagree,Mexican American,2,1,3,average emphasis,more emphasis,somewhat aware,very  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,secondary
4501002,79,71,65,89,79,82,female,College,College,yes,more than eight years,strongly disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501006,82,79,59,96,79,65,male,College,College,yes,more than eight years,disagree,unsure,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501008,86,86,82,93,100,94,female,College,College,yes,more than eight years,strongly disagree,unsure,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501010,75,36,65,89,86,75,male,College,College,yes,five to eight years,strongly disagree,unsure,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501014,81,57,56,89,64,71,female,College,College,yes,more than eight years,strongly disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501016,86,93,59,100,86,94,female,College,College,yes,more than eight years,strongly disagree,unsure,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501018,86,100,76,85,100,81,female,College,College,yes,more than eight years,agree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501022,79,71,59,79,86,71,female,College,College,yes,more than eight years,strongly disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4501024,70,57,69,85,79,63,female,College,College,yes,more than eight years,strongly disagree,agree,Anglo,15,15,22,more emphasis,more emphasis,somewhat aware,fairly  easy,0.2857,0.4355,0.9063,no,above average,below average,10-20 years,11-20 years,3,college
4902009,21,7,6,26,21,19,male,College,College,yes,five to eight years,strongly disagree,unsure,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.8226,0,no,below average,above average,10-20 years,11-20 years,8-14 math credits,college
4902011,19,14,19,11,7,18,female,College,College,yes,more than eight years,strongly disagree,unsure,Anglo,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.8226,0,no,below average,above average,10-20 years,11-20 years,8-14 math credits,college
4902013,29,43,24,29,7,24,male,College,College,yes,more than eight years,strongly disagree,unsure,NA,16,12,14,average emphasis,more emphasis,somewhat aware,fairly  easy,0.2143,0.8226,0,no,below average,above average,10-20 years,11-20 years,8-14 math credits,college
6401006,61,14,41,70,64,44,female,Seconday,College,yes,five to eight years,strongly disagree,agree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,college
6401010,32,14,6,33,21,19,female,College,College,yes,five years,strongly disagree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,college
6401014,29,36,12,15,21,13,male,College,College,yes,five to eight years,disagree,agree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,fairly  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,college
6402002,59,36,44,56,71,50,female,College,College,yes,five years,agree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,very  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,college
6402004,36,43,29,14,0,24,female,College,College,yes,five years,disagree,disagree,Anglo,2,1,3,average emphasis,more emphasis,somewhat aware,very  difficulty,0.7857,0.9194,0.9375,below average,above average,above average,1-9 years,1-4 years,3-7 math credits,college
